outer_split_id,inner_split_id,factor,selected,selection_eligible,selection_reason,frozen_direction,fdr_bh_q_value
split_001,split_001_inner_002,alpha158_CNTP5,False,True,fdr_not_passed,-1,0.0825082508250825
split_001,split_001_inner_002,alpha158_CNTP60,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_002,alpha158_CORD10,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_002,alpha158_CORD20,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_002,alpha158_CORD30,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_002,alpha158_CORD5,True,True,selected,-1,0.038080731150038
split_001,split_001_inner_002,alpha158_CORD60,True,True,selected,-1,0.038080731150038
split_001,split_001_inner_002,alpha158_CORR10,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_BETA10,True,True,selected,-1,0.038080731150038
split_001,split_001_inner_003,alpha158_BETA20,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_BETA30,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_BETA5,False,True,fdr_not_passed,-1,0.0825082508250825
split_001,split_001_inner_003,alpha158_BETA60,False,True,direction_mismatch,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_CNTD10,False,True,fdr_not_passed,-1,0.2062706270627063
split_001,split_001_inner_003,alpha158_CNTD20,False,True,fdr_not_passed,-1,0.0825082508250825
split_001,split_001_inner_003,alpha158_CNTD30,False,True,fdr_not_passed,-1,0.0825082508250825
split_001,split_001_inner_003,alpha158_CNTD5,False,True,fdr_not_passed,-1,0.1768033946251768
split_001,split_001_inner_003,alpha158_CNTD60,False,True,direction_mismatch;fdr_not_passed,-1,0.1042209484106305
split_001,split_001_inner_003,alpha158_CNTN10,False,True,fdr_not_passed,1,0.2871287128712871
split_001,split_001_inner_003,alpha158_CNTN20,False,True,fdr_not_passed,1,0.2062706270627063
split_001,split_001_inner_003,alpha158_CNTN30,False,True,fdr_not_passed,1,0.1237623762376237
split_001,split_001_inner_003,alpha158_CNTN60,False,True,direction_mismatch;fdr_not_passed,1,0.2062706270627063
split_001,split_001_inner_003,alpha158_CNTP10,False,True,fdr_not_passed,-1,0.0825082508250825
split_001,split_001_inner_003,alpha158_CNTP20,True,True,selected,-1,0.038080731150038
split_001,split_001_inner_003,alpha158_CNTP30,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_CNTP5,False,True,fdr_not_passed,-1,0.0825082508250825
split_001,split_001_inner_003,alpha158_CNTP60,False,True,direction_mismatch,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_CORD10,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_CORD20,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_CORD30,True,True,selected,-1,0.0275027502750275
split_001,split_001_inner_003,alpha158_CORD5,True,True,selected,-1,0.038080731150038
split_001,split_001_inner_003,alpha158_CORD60,True,True,selected,-1,0.038080731150038
split_001,split_001_inner_003,alpha158_CORR10,True,True,selected,-1,0.0275027502750275
split_002,split_002_inner_001,alpha158_BETA10,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_BETA20,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_001,alpha158_BETA30,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_BETA5,False,True,fdr_not_passed,-1,0.1113861386138613
split_002,split_002_inner_001,alpha158_BETA60,False,True,direction_mismatch,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_CNTD10,False,True,fdr_not_passed,-1,0.1296558227251296
split_002,split_002_inner_001,alpha158_CNTD20,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_001,alpha158_CNTD30,False,True,direction_mismatch;fdr_not_passed,-1,0.05824111822947
split_002,split_002_inner_001,alpha158_CNTD5,False,True,fdr_not_passed,-1,0.1937150236762806
split_002,split_002_inner_001,alpha158_CNTD60,False,True,direction_mismatch;fdr_not_passed,-1,0.0687568756875687
split_002,split_002_inner_001,alpha158_CNTN10,False,True,fdr_not_passed,1,0.1959570957095709
split_002,split_002_inner_001,alpha158_CNTN20,False,True,fdr_not_passed,1,0.1687668766876687
split_002,split_002_inner_001,alpha158_CNTN30,False,True,direction_mismatch;fdr_not_passed,1,0.1042209484106305
split_002,split_002_inner_001,alpha158_CNTN60,False,True,direction_mismatch;fdr_not_passed,1,0.2079207920792079
split_002,split_002_inner_001,alpha158_CNTP10,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_001,alpha158_CNTP20,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_CNTP30,False,True,direction_mismatch;weak_validation_ic,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_CNTP5,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_001,alpha158_CNTP60,False,True,direction_mismatch,-1,0.0309405940594059
split_002,split_002_inner_001,alpha158_CORD10,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_CORD20,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_CORD30,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_CORD5,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_CORD60,False,True,direction_mismatch;weak_validation_ic,-1,0.0225022502250225
split_002,split_002_inner_001,alpha158_CORR10,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_BETA10,False,True,direction_mismatch;weak_validation_ic,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_BETA20,False,True,weak_validation_ic,-1,0.0309405940594059
split_002,split_002_inner_002,alpha158_BETA30,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_BETA5,False,True,direction_mismatch;fdr_not_passed,-1,0.1113861386138613
split_002,split_002_inner_002,alpha158_BETA60,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_CNTD10,False,True,fdr_not_passed,-1,0.1296558227251296
split_002,split_002_inner_002,alpha158_CNTD20,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_002,alpha158_CNTD30,False,True,fdr_not_passed,-1,0.05824111822947
split_002,split_002_inner_002,alpha158_CNTD5,False,True,weak_validation_ic;fdr_not_passed,-1,0.1937150236762806
split_002,split_002_inner_002,alpha158_CNTD60,False,True,fdr_not_passed,-1,0.0687568756875687
split_002,split_002_inner_002,alpha158_CNTN10,False,True,direction_mismatch;fdr_not_passed,1,0.1959570957095709
split_002,split_002_inner_002,alpha158_CNTN20,False,True,direction_mismatch;fdr_not_passed,1,0.1687668766876687
split_002,split_002_inner_002,alpha158_CNTN30,False,True,direction_mismatch;weak_validation_ic;fdr_not_passed,1,0.1042209484106305
split_002,split_002_inner_002,alpha158_CNTN60,False,True,direction_mismatch;fdr_not_passed,1,0.2079207920792079
split_002,split_002_inner_002,alpha158_CNTP10,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_002,alpha158_CNTP20,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_CNTP30,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_CNTP5,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_002,alpha158_CNTP60,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_002,alpha158_CORD10,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_CORD20,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_CORD30,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_CORD5,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_CORD60,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_002,alpha158_CORR10,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_BETA10,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_BETA20,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_003,alpha158_BETA30,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_BETA5,False,True,fdr_not_passed,-1,0.1113861386138613
split_002,split_002_inner_003,alpha158_BETA60,True,True,selected,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_CNTD10,False,True,fdr_not_passed,-1,0.1296558227251296
split_002,split_002_inner_003,alpha158_CNTD20,False,True,weak_validation_ic,-1,0.0309405940594059
split_002,split_002_inner_003,alpha158_CNTD30,False,True,direction_mismatch;fdr_not_passed,-1,0.05824111822947
split_002,split_002_inner_003,alpha158_CNTD5,False,True,fdr_not_passed,-1,0.1937150236762806
split_002,split_002_inner_003,alpha158_CNTD60,False,True,direction_mismatch;fdr_not_passed,-1,0.0687568756875687
split_002,split_002_inner_003,alpha158_CNTN10,False,True,fdr_not_passed,1,0.1959570957095709
split_002,split_002_inner_003,alpha158_CNTN20,False,True,fdr_not_passed,1,0.1687668766876687
split_002,split_002_inner_003,alpha158_CNTN30,False,True,weak_validation_ic;fdr_not_passed,1,0.1042209484106305
split_002,split_002_inner_003,alpha158_CNTN60,False,True,direction_mismatch;fdr_not_passed,1,0.2079207920792079
split_002,split_002_inner_003,alpha158_CNTP10,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_003,alpha158_CNTP20,False,True,weak_validation_ic,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_CNTP30,False,True,direction_mismatch,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_CNTP5,True,True,selected,-1,0.0309405940594059
split_002,split_002_inner_003,alpha158_CNTP60,False,True,direction_mismatch,-1,0.0309405940594059
split_002,split_002_inner_003,alpha158_CORD10,False,True,direction_mismatch,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_CORD20,False,True,direction_mismatch,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_CORD30,False,True,direction_mismatch,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_CORD5,False,True,direction_mismatch,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_CORD60,False,True,direction_mismatch,-1,0.0225022502250225
split_002,split_002_inner_003,alpha158_CORR10,False,True,direction_mismatch,-1,0.0225022502250225
split_003,split_003_inner_001,alpha158_BETA10,False,True,direction_mismatch;weak_validation_ic,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_BETA20,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_BETA30,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_BETA5,False,True,direction_mismatch;weak_validation_ic,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_BETA60,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_CNTD10,False,True,direction_mismatch;fdr_not_passed,-1,0.0521104742053152
split_003,split_003_inner_001,alpha158_CNTD20,False,True,direction_mismatch;fdr_not_passed,-1,0.0589344648750589
split_003,split_003_inner_001,alpha158_CNTD30,False,True,direction_mismatch,-1,0.0436808386721025
split_003,split_003_inner_001,alpha158_CNTD5,False,True,direction_mismatch;fdr_not_passed,-1,0.0589344648750589
split_003,split_003_inner_001,alpha158_CNTD60,False,True,direction_mismatch;fdr_not_passed,-1,0.0521104742053152
split_003,split_003_inner_001,alpha158_CNTN10,False,True,direction_mismatch;fdr_not_passed,1,0.165016501650165
split_003,split_003_inner_001,alpha158_CNTN20,False,True,direction_mismatch;fdr_not_passed,1,0.0968575118381403
split_003,split_003_inner_001,alpha158_CNTN30,False,True,direction_mismatch;fdr_not_passed,1,0.0675067506750675
split_003,split_003_inner_001,alpha158_CNTN60,False,True,direction_mismatch;fdr_not_passed,1,0.3564356435643564
split_003,split_003_inner_001,alpha158_CNTP10,False,True,direction_mismatch,-1,0.0436808386721025
split_003,split_003_inner_001,alpha158_CNTP20,False,True,direction_mismatch,-1,0.0436808386721025
split_003,split_003_inner_001,alpha158_CNTP30,False,True,direction_mismatch,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_CNTP5,False,True,direction_mismatch;weak_validation_ic,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_CNTP60,False,True,direction_mismatch,-1,0.0353606789250353
split_003,split_003_inner_001,alpha158_CORD10,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_CORD20,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_CORD30,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_CORD5,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_001,alpha158_CORD60,True,True,selected,-1,0.0353606789250353
split_003,split_003_inner_001,alpha158_CORR10,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_BETA10,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_BETA20,False,True,direction_mismatch,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_BETA30,False,True,direction_mismatch,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_BETA5,False,True,weak_validation_ic,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_BETA60,False,True,direction_mismatch,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_CNTD10,False,True,direction_mismatch;weak_validation_ic;fdr_not_passed,-1,0.0521104742053152
split_003,split_003_inner_002,alpha158_CNTD20,False,True,direction_mismatch;fdr_not_passed,-1,0.0589344648750589
split_003,split_003_inner_002,alpha158_CNTD30,False,True,direction_mismatch,-1,0.0436808386721025
split_003,split_003_inner_002,alpha158_CNTD5,False,True,weak_validation_ic;fdr_not_passed,-1,0.0589344648750589
split_003,split_003_inner_002,alpha158_CNTD60,False,True,direction_mismatch;fdr_not_passed,-1,0.0521104742053152
split_003,split_003_inner_002,alpha158_CNTN10,False,True,weak_validation_ic;fdr_not_passed,1,0.165016501650165
split_003,split_003_inner_002,alpha158_CNTN20,False,True,direction_mismatch;fdr_not_passed,1,0.0968575118381403
split_003,split_003_inner_002,alpha158_CNTN30,False,True,direction_mismatch;fdr_not_passed,1,0.0675067506750675
split_003,split_003_inner_002,alpha158_CNTN60,False,True,direction_mismatch;fdr_not_passed,1,0.3564356435643564
split_003,split_003_inner_002,alpha158_CNTP10,False,True,direction_mismatch;weak_validation_ic,-1,0.0436808386721025
split_003,split_003_inner_002,alpha158_CNTP20,False,True,direction_mismatch,-1,0.0436808386721025
split_003,split_003_inner_002,alpha158_CNTP30,False,True,direction_mismatch,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_CNTP5,False,True,weak_validation_ic,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_CNTP60,False,True,direction_mismatch,-1,0.0353606789250353
split_003,split_003_inner_002,alpha158_CORD10,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_CORD20,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_CORD30,False,True,weak_validation_ic,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_CORD5,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_002,alpha158_CORD60,True,True,selected,-1,0.0353606789250353
split_003,split_003_inner_002,alpha158_CORR10,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_BETA10,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_BETA20,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_BETA30,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_BETA5,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_BETA60,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_CNTD10,False,True,fdr_not_passed,-1,0.0521104742053152
split_003,split_003_inner_003,alpha158_CNTD20,False,True,fdr_not_passed,-1,0.0589344648750589
split_003,split_003_inner_003,alpha158_CNTD30,True,True,selected,-1,0.0436808386721025
split_003,split_003_inner_003,alpha158_CNTD5,False,True,weak_validation_ic;fdr_not_passed,-1,0.0589344648750589
split_003,split_003_inner_003,alpha158_CNTD60,False,True,fdr_not_passed,-1,0.0521104742053152
split_003,split_003_inner_003,alpha158_CNTN10,False,True,fdr_not_passed,1,0.165016501650165
split_003,split_003_inner_003,alpha158_CNTN20,False,True,fdr_not_passed,1,0.0968575118381403
split_003,split_003_inner_003,alpha158_CNTN30,False,True,fdr_not_passed,1,0.0675067506750675
split_003,split_003_inner_003,alpha158_CNTN60,False,True,fdr_not_passed,1,0.3564356435643564
split_003,split_003_inner_003,alpha158_CNTP10,True,True,selected,-1,0.0436808386721025
split_003,split_003_inner_003,alpha158_CNTP20,True,True,selected,-1,0.0436808386721025
split_003,split_003_inner_003,alpha158_CNTP30,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_CNTP5,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_CNTP60,True,True,selected,-1,0.0353606789250353
split_003,split_003_inner_003,alpha158_CORD10,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_CORD20,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_CORD30,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_CORD5,True,True,selected,-1,0.0206270627062706
split_003,split_003_inner_003,alpha158_CORD60,True,True,selected,-1,0.0353606789250353
split_003,split_003_inner_003,alpha158_CORR10,True,True,selected,-1,0.0206270627062706
