workload_id,run_id,thread_count,repeat,structural_row_id,num_leaves,max_depth,min_data_in_leaf,learning_rate,lambda_l1,lambda_l2,feature_fraction,bagging_fraction,bagging_freq,method,num_boost_round,candidate_sha256,mean_daily_rank_ic,daily_rank_ic_ir,prediction_coverage,daily_ic_count,prediction_sha256,tree_topology_sha256,leaf_values_sha256,tree_count,status
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_02,15,6,50,0.05,0.1,0.0,1.0,0.8,1,lightgbm,200,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,0.12393368480160608,0.7438440421569575,1.0,77,ceb795b62ad770689eaf2d13db142c05a194c09d09e456b271a45df500973339,0509488fa37e5a9c1fd875f3808b310e72c4bd33c8b83f7f44aa710f7efc9b5e,275868a655c382ca7a0883848ae265ec77f045ac050533329cc476ce6a3b85fe,200,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_02,15,6,50,0.05,0.1,0.0,1.0,0.8,1,lightgbm,400,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,0.1282685538884227,0.773211408880325,1.0,77,ba86bbab069b2d469971ee7c4ec017abf87da4fcd9d3cae3cf1b2900b4d94252,312559ddf4a9e0b37b4949b40d260b6ca41eae0f5ba4021baeb47b577e0bc11c,bc9e2710f6d4b212adc9e10dde238483c0217cc273dacc9c5b0e7927506c567d,400,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_02,15,6,50,0.05,0.1,0.0,1.0,0.8,1,lightgbm,800,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,0.13500563428484283,0.8220457577419914,1.0,77,17dfdb042bf3af1dad60e4b0d91a324fb1e6cd5b884f68f998915c94c4d9831d,18d2df36f875a696f6fa2bb6fa944a005304f90504f05906f806873217bd0c1b,8f8b4413783d9d272ea96bbf2e8a9d78dbb1258d90f98547ae5625afc43bf645,800,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_03,31,4,50,0.05,0.0,1.0,0.8,1.0,0,lightgbm,100,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,0.12890410375961425,0.7342148733808536,1.0,77,bf93a2be8b2cbed76648f11e0c13064afe2e387531beb3c7ec02c0f8774ff0b4,393f0944896af3de8a35b86c2843c3d122cfa84649e6c314b7882537360b1c94,6014c1850edae1dbc50bbcadc19957bd0772559526d3a7425952415087a9a454,100,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_03,31,4,50,0.05,0.0,1.0,0.8,1.0,0,lightgbm,200,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,0.13012744421053987,0.7447871608396802,1.0,77,7673bf57d2d8091994dde5521c5fb996cb5d265c89079709c3b04620ac6d22b3,db58b7927172e7194b7149f5783af8b9410fbcd6c877ec1f0275fa2202544a09,8c31fd52a23e44ba4d06417f5c062468d79a2aba8af5c0040356a70555611d1f,200,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_03,31,4,50,0.05,0.0,1.0,0.8,1.0,0,lightgbm,400,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,0.13401731417016802,0.7772529298723471,1.0,77,abc2ae893e1df66403d3d8c219bf562da028a43cf267c2435e3a9c2b36caa361,ffd2e55217fe43910708508749ac409fdd1284ed272e4a053c42006ec04d884c,8d90309e5ac33de29383573fff7efdba65fb977e9b2331a455c558e033163316,400,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_03,31,4,50,0.05,0.0,1.0,0.8,1.0,0,lightgbm,800,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,0.1403877263028546,0.8237238591640972,1.0,77,92b64b742c79cd12a1079336b27224ae801a5ec7b9bdc3a2d272102144752091,b0bedd225d81fc75e372b2f45b1c08b5e2132665242bfa6aefe5c752c1e6af2d,75b13ffc725b17cb78e5262b58d03928efd9d6a7ddf443b6a274b387cbef940c,800,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.12562885581437963,0.7581079433237555,1.0,77,700e4cdbb4b417cd861f384c00ae8dbbdfc1f584f2310a4c246ed692ec5a1c66,068388812a0da3c2e971b178a5b4c03044775a09c7ffe7540bc0646cc2c42793,c439e23290889248a7ddcd9b5a0661758b69808db5205e86ac28b8b936b7cf6e,100,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.12696991307409586,0.7742546166457739,1.0,77,ab39945d68dc3a974b51d8650e945ab6e1f1a4036f19de9dd4c9c20228c28e82,4654e2f9627d2734cf995f060e3a14a7c3945e1fba08f406aad8350431e61260,538e0bf56d6eb2c1bea142b9ed762e8eae1232cd17e0703e03949aa8aabf174f,200,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,400,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,0.13017692735078162,0.7973768752868369,1.0,77,9df95172e97d360873a5b7c31462389e9f03992877044ae4a353558eb88d60cc,4dcfcfab6905d5ce1abd545a40e8650c56ce04831b9e2bd503571e09c2c2ba04,9858e6641bd2baceab4ad028b85406a359c14778e6502e32d5cd1f24321c6d6c,400,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__1t__r1,1,1,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,800,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,0.1371741036304756,0.8504193375819007,1.0,77,feeb47418a802f88415bf41a54927d646a7ea0d5f954f3ed4cf46b747dd39661,23ff70693966af65017c983855fc3639792a959c8c4395d173f43a5febead9b3,5cdee7a891e06e32a9ae6f51c4b24f15bedcb5e4e1ce4cab0c59344bc67465ae,800,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.12510509442656353,0.7282847876562001,1.0,77,bfe10fc76cf280e3c82850ca46e81b3a3903b50ada5951adec67cd83a2c279b4,73ed0c0b5c1308c8cbb6927f8e20fecfd3b2883e18436c74a7294e859b504eca,fa6bf8828a390fe3bab2aa306f785b68de321548dda0f097281081ed0799319e,100,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,200,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,0.1283299003325115,0.7378530260525175,1.0,77,25e90701121403b0dd91708829471b44ed063215c3682e1f48f5cd9bb7f58da1,bccec8a40f8aa0c795ddee5eeeba414228b985f391c0b2e3186d2b2d452c2d3d,062354526de1754f5bb5ca6bc426e351d30aadbfb9e22c33f013d75a47d80fd7,200,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,400,0ab1a8dd0a8de00695a6d2e9f9804bdf21a3414afa0bd89f272070c85a0f5105,0.12962100664235673,0.7486365733278799,1.0,77,a0279e289a51f460ed3e4789eac1e2980792eab8a294887b1d82008ea3d8c851,dc73d284aa183548489692f789a9051f02623e0853b2bab03252aa206a08c46b,878b7e1bd61899600843a42ffeb5246e5d7c0d5e3b664a815b9e511558575ac8,400,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,800,93d5b6d489a16ea749260d0b1f9f0d3dd70c71b22a5c3d1e06b68cce022f5d20,0.13485484227494676,0.787908125732055,1.0,77,53719bf8ce3246222253ace06d172a8119b66b09d4734a209e28efffaba8d4cf,22dad4d6b7ddd93bfa6a3a92e2be5d64f7a6f510c58116d1be0aa9c8a26d09d0,c868df66ed6ba75e974cf40ce4e81ec02998c990067ce8e985634f176a5b3468,800,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_02,15,6,50,0.05,0.1,0.0,1.0,0.8,1,lightgbm,100,6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,0.12320170147415065,0.7337001795212397,1.0,77,119a9100da9e5fe9b61512e546a77a35aec8a536dd1031e6977ed8c686b567dc,01ddffba587b8c39607843e6499c4e721196bc0196124a4d6edc68a696e3ae6e,192912f9c2053c331dc718719ce47976a293b4de3971f23bcc99ee89c11fb3e0,100,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_02,15,6,50,0.05,0.1,0.0,1.0,0.8,1,lightgbm,200,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,0.12393368480160608,0.7438440421569575,1.0,77,ceb795b62ad770689eaf2d13db142c05a194c09d09e456b271a45df500973339,0509488fa37e5a9c1fd875f3808b310e72c4bd33c8b83f7f44aa710f7efc9b5e,275868a655c382ca7a0883848ae265ec77f045ac050533329cc476ce6a3b85fe,200,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_02,15,6,50,0.05,0.1,0.0,1.0,0.8,1,lightgbm,400,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,0.1282685538884227,0.773211408880325,1.0,77,ba86bbab069b2d469971ee7c4ec017abf87da4fcd9d3cae3cf1b2900b4d94252,312559ddf4a9e0b37b4949b40d260b6ca41eae0f5ba4021baeb47b577e0bc11c,bc9e2710f6d4b212adc9e10dde238483c0217cc273dacc9c5b0e7927506c567d,400,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_02,15,6,50,0.05,0.1,0.0,1.0,0.8,1,lightgbm,800,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,0.13500563428484283,0.8220457577419914,1.0,77,17dfdb042bf3af1dad60e4b0d91a324fb1e6cd5b884f68f998915c94c4d9831d,18d2df36f875a696f6fa2bb6fa944a005304f90504f05906f806873217bd0c1b,8f8b4413783d9d272ea96bbf2e8a9d78dbb1258d90f98547ae5625afc43bf645,800,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_03,31,4,50,0.05,0.0,1.0,0.8,1.0,0,lightgbm,100,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,0.12890410375961425,0.7342148733808536,1.0,77,bf93a2be8b2cbed76648f11e0c13064afe2e387531beb3c7ec02c0f8774ff0b4,393f0944896af3de8a35b86c2843c3d122cfa84649e6c314b7882537360b1c94,6014c1850edae1dbc50bbcadc19957bd0772559526d3a7425952415087a9a454,100,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_03,31,4,50,0.05,0.0,1.0,0.8,1.0,0,lightgbm,200,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,0.13012744421053987,0.7447871608396802,1.0,77,7673bf57d2d8091994dde5521c5fb996cb5d265c89079709c3b04620ac6d22b3,db58b7927172e7194b7149f5783af8b9410fbcd6c877ec1f0275fa2202544a09,8c31fd52a23e44ba4d06417f5c062468d79a2aba8af5c0040356a70555611d1f,200,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_03,31,4,50,0.05,0.0,1.0,0.8,1.0,0,lightgbm,400,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,0.13401731417016802,0.7772529298723471,1.0,77,abc2ae893e1df66403d3d8c219bf562da028a43cf267c2435e3a9c2b36caa361,ffd2e55217fe43910708508749ac409fdd1284ed272e4a053c42006ec04d884c,8d90309e5ac33de29383573fff7efdba65fb977e9b2331a455c558e033163316,400,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_03,31,4,50,0.05,0.0,1.0,0.8,1.0,0,lightgbm,800,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,0.1403877263028546,0.8237238591640972,1.0,77,92b64b742c79cd12a1079336b27224ae801a5ec7b9bdc3a2d272102144752091,b0bedd225d81fc75e372b2f45b1c08b5e2132665242bfa6aefe5c752c1e6af2d,75b13ffc725b17cb78e5262b58d03928efd9d6a7ddf443b6a274b387cbef940c,800,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,100,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,0.12562885581437963,0.7581079433237555,1.0,77,700e4cdbb4b417cd861f384c00ae8dbbdfc1f584f2310a4c246ed692ec5a1c66,068388812a0da3c2e971b178a5b4c03044775a09c7ffe7540bc0646cc2c42793,c439e23290889248a7ddcd9b5a0661758b69808db5205e86ac28b8b936b7cf6e,100,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,200,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,0.12696991307409586,0.7742546166457739,1.0,77,ab39945d68dc3a974b51d8650e945ab6e1f1a4036f19de9dd4c9c20228c28e82,4654e2f9627d2734cf995f060e3a14a7c3945e1fba08f406aad8350431e61260,538e0bf56d6eb2c1bea142b9ed762e8eae1232cd17e0703e03949aa8aabf174f,200,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,400,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,0.13017692735078162,0.7973768752868369,1.0,77,9df95172e97d360873a5b7c31462389e9f03992877044ae4a353558eb88d60cc,4dcfcfab6905d5ce1abd545a40e8650c56ce04831b9e2bd503571e09c2c2ba04,9858e6641bd2baceab4ad028b85406a359c14778e6502e32d5cd1f24321c6d6c,400,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r0,2,0,structure_04,31,6,100,0.03,0.1,0.0,1.0,0.8,1,lightgbm,800,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,0.1371741036304756,0.8504193375819007,1.0,77,feeb47418a802f88415bf41a54927d646a7ea0d5f954f3ed4cf46b747dd39661,23ff70693966af65017c983855fc3639792a959c8c4395d173f43a5febead9b3,5cdee7a891e06e32a9ae6f51c4b24f15bedcb5e4e1ce4cab0c59344bc67465ae,800,pass
split_001__strict_current_baseline,split_001__strict_current_baseline__2t__r1,2,1,structure_01,15,4,100,0.03,0.0,1.0,0.8,1.0,0,lightgbm,100,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,0.12510509442656353,0.7282847876562001,1.0,77,bfe10fc76cf280e3c82850ca46e81b3a3903b50ada5951adec67cd83a2c279b4,73ed0c0b5c1308c8cbb6927f8e20fecfd3b2883e18436c74a7294e859b504eca,fa6bf8828a390fe3bab2aa306f785b68de321548dda0f097281081ed0799319e,100,pass
