pool_name,factor,source_family,source_project,category,screening_gate,promotion_decision,promotion_reason,upstream_role,judgement_role,research_included,downstream_default_included,judgement_label,judgement_reason,source_policy,expected_direction,consensus_direction,consensus_direction_sign,direction_agreement_count,direction_observation_count,direction_agreement_ratio,primary_mean_ic,max_abs_mean_ic,max_abs_qlib_ir,max_abs_ann_alpha,coverage,missing_rate,valid_rows,total_rows,metric_value_count,alphalens_status,jqfactor_status,qlib_status,alphalens_mean_ic_10d,alphalens_mean_ic_20d,jqfactor_mean_ic_10d,jqfactor_mean_ic_20d,qlib_information_ratio_10d,qlib_information_ratio_20d,alphalens_ann_alpha_10d,alphalens_ann_alpha_20d,judgement_issue_tags,license,compute_adapter
multi_source_judgement_v1,ta_volatility_kcw,ta,ta,ta_volatility,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0942207452034506,0.0942207452034506,8.15139981483361,0.1360127494481636,0.9377495889123796,0.0622504110876204,19960.0,21285.0,18.0,pass,partial_pass,pass,-0.093294793144997,-0.0942207452034506,-0.093294793144997,-0.0942207452034506,-8.15139981483361,-8.129630721889848,-0.1136131664630756,-0.1360127494481636,,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_volatility_ui,ta,ta,ta_volatility,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0743776431406686,0.0743776431406687,6.496057011885704,0.1067401478623341,0.9127554615926708,0.0872445384073291,19428.0,21285.0,18.0,pass,partial_pass,pass,-0.0692901897738136,-0.0743776431406686,-0.0692901897738136,-0.0743776431406687,-5.745384737325641,-6.496057011885704,-0.1067401478623341,-0.0823221480273328,,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_trend_adx,ta,ta,ta_trend,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0490107616352892,0.0490107616352892,7.480528716965965,0.0653354568712839,0.967394879022786,0.032605120977214,20591.0,21285.0,18.0,pass,partial_pass,pass,-0.0342691380199129,-0.0490107616352892,-0.0342691380199129,-0.0490107616352892,-3.945321011170959,-7.480528716965965,-0.0161849947766091,-0.0653354568712839,,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_volume_sma_em,ta,ta,ta_volume,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0385261737848575,0.0385261737848575,4.532766753144434,0.1646497878727231,0.9066008926474044,0.0933991073525957,19297.0,21285.0,18.0,pass,partial_pass,pass,0.0067097206452555,0.0385261737848575,0.0067097206452555,0.0385261737848575,0.5160944031913532,4.532766753144434,0.1552149603449517,0.1646497878727231,,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,ta_trend_vortex_ind_pos,ta,ta,ta_trend,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0341700061816078,0.0341700061816078,3.9148667707817646,0.1468247030663569,0.9066008926474044,0.0933991073525957,19297.0,21285.0,18.0,pass,partial_pass,pass,0.0080882330332163,0.0341700061816078,0.0080882330332163,0.0341700061816078,0.5982673673839215,3.9148667707817646,0.1468247030663569,0.0962588589434552,,MIT,factor_research.ta_source.compute_ta_features
multi_source_judgement_v1,kunquant_alpha101_alpha083,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0725382618901386,0.0725382618901386,5.668160176131603,0.1113937362767167,0.9525168539325842,0.0474831460674157,84774.0,89000.0,18.0,pass,partial_pass,pass,0.0454791897771014,0.0725382618901386,0.0454791897771014,0.0725382618901386,3.8016735053860415,5.668160176131603,0.0861648321916614,0.1113937362767167,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha088,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.057117248720122,0.0676548978104005,10.102395152395069,0.0614255492860869,0.9486629213483146,0.0513370786516853,84431.0,89000.0,18.0,pass,partial_pass,pass,0.0676548978104005,0.057117248720122,0.0676548978104005,0.0571172487201221,10.102395152395069,7.88353316391297,0.0596757983293221,0.0614255492860869,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha042,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0656898081515097,0.0656898081515098,5.387348525457455,0.1746250085053411,0.993685393258427,0.006314606741573,88438.0,89000.0,18.0,pass,partial_pass,pass,0.0294257204937025,0.0656898081515097,0.0294257204937025,0.0656898081515098,2.2052990615377293,5.387348525457455,0.1746250085053411,0.142056086889724,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha041,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0656873933768295,0.0656873933768295,5.385930413312844,0.063110445984987,0.993685393258427,0.006314606741573,88438.0,89000.0,18.0,pass,partial_pass,pass,-0.0293096924962568,-0.0656873933768295,-0.0293096924962568,-0.0656873933768295,-2.196768488844571,-5.385930413312844,-0.0219563005707236,-0.063110445984987,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha040,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0560485348748898,0.0642383563394092,11.004407944161692,0.1086275220400936,0.9358988764044944,0.0641011235955055,83295.0,89000.0,18.0,pass,partial_pass,pass,0.0642383563394092,0.0560485348748898,0.0642383563394092,0.0560485348748899,11.004407944161692,9.576373270843872,0.1086275220400936,0.0860539345048865,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha005,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0625344845757253,0.0625344845757253,5.124934597344802,0.0650616197096589,0.9358988764044944,0.0641011235955055,83295.0,89000.0,18.0,pass,partial_pass,pass,0.0296254002859053,0.0625344845757253,0.0296254002859053,0.0625344845757253,2.221452742591794,5.124934597344802,0.0612461352457629,0.0650616197096589,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha094,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0586455124022946,0.0586455124022946,6.151593009199376,0.0376675244351338,0.9231460674157304,0.0768539325842696,82160.0,89000.0,18.0,pass,partial_pass,pass,0.0473267673527627,0.0586455124022946,0.0473267673527628,0.0586455124022946,4.9352395566938645,6.151593009199376,0.0376675244351338,0.0351909467040614,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha011,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0564594014685597,0.0564594014685597,5.625898711383625,0.0761225877108335,0.9742921348314608,0.0257078651685392,86712.0,89000.0,18.0,pass,partial_pass,pass,0.0277921066605679,0.0564594014685597,0.0277921066605679,0.0564594014685597,2.7654143940329154,5.625898711383625,0.0566193130795136,0.0761225877108335,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha064,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0279893472111667,0.0363577279929611,9.255098885997702,0.0886728458299399,1.0,0.0,89000.0,89000.0,18.0,pass,partial_pass,pass,-0.0363577279929611,-0.0279893472111667,-0.0363577279929611,-0.0279893472111667,-9.255098885997702,-6.860084323962283,-0.0886728458299399,-0.0557768555776663,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha013,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0072529144840378,0.0353907998495441,6.452576093494098,0.0524082370525291,0.9678539325842695,0.0321460674157303,86139.0,89000.0,18.0,pass,partial_pass,pass,0.0353907998495441,0.0072529144840378,0.0353907998495441,0.0072529144840378,6.452576093494098,1.2349172289896564,0.0524082370525291,0.0276709631002118,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha055,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0101456027111369,0.0334508766160028,6.058841269384369,0.0652037446795468,1.0,0.0,89000.0,89000.0,18.0,pass,partial_pass,pass,0.0334508766160028,0.0101456027111369,0.0334508766160028,0.0101456027111369,6.058841269384369,1.7611429356624555,0.0652037446795468,0.0281255006202221,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha074,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.032551011406745,0.032551011406745,8.454882407788785,0.0555099871962186,1.0,0.0,89000.0,89000.0,18.0,pass,partial_pass,pass,-0.0207689427944279,-0.032551011406745,-0.0207689427944279,-0.032551011406745,-4.281665858209724,-8.454882407788785,-0.0555099871962186,-0.0394998647496566,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha020,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0316836414243569,0.0316836414243569,4.412715858984356,0.0534984585954775,0.9872134831460674,0.0127865168539326,87862.0,89000.0,18.0,pass,partial_pass,pass,-0.0173258216168488,-0.0316836414243569,-0.0173258216168488,-0.0316836414243569,-2.3796902238078466,-4.412715858984356,-0.0337484019707809,-0.0534984585954775,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,kunquant_alpha101_alpha003,alpha101,kunquant_alpha101,alpha101,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0137287620769841,0.0313363773759212,7.160173913891749,0.0622508262301493,1.0,0.0,89000.0,89000.0,18.0,pass,partial_pass,pass,0.0313363773759212,0.0137287620769841,0.0313363773759212,0.0137287620769841,7.160173913891749,3.162393897885188,0.0622508262301493,0.0379355437749342,,Apache-2.0,factor_research.alpha101_source.compute_alpha101_features
multi_source_judgement_v1,alpha360_HIGH45,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0855827653825404,0.0855827653825404,8.470425841293844,0.1522331876926825,0.9935808642183858,0.0064191357816142,88227.0,88797.0,18.0,pass,partial_pass,pass,0.0745253668101697,0.0855827653825404,0.0745253668101696,0.0855827653825404,6.9528969293387695,8.470425841293844,0.1522331876926825,0.1491530724355176,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_HIGH46,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0849001951802502,0.0849001951802502,8.38191826386579,0.1502241505413002,0.9935696025766636,0.0064303974233363,88226.0,88797.0,18.0,pass,partial_pass,pass,0.0742611185520928,0.0849001951802502,0.0742611185520928,0.0849001951802502,6.899384209844763,8.38191826386579,0.1502241505413002,0.1453963978664525,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_HIGH44,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0847796638480437,0.0847796638480437,8.460896551559358,0.1538640769730392,0.99360338750183,0.00639661249817,88229.0,88797.0,18.0,pass,partial_pass,pass,0.0744566456409231,0.0847796638480437,0.074456645640923,0.0847796638480437,6.997881114268211,8.460896551559358,0.1538640769730392,0.150332275558588,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_OPEN45,alpha360,qlib_alpha360,alpha360_open_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0838503926825441,0.0838503926825441,8.168397469287873,0.1454963862937561,0.9935808642183858,0.0064191357816142,88227.0,88797.0,18.0,pass,partial_pass,pass,0.0748101545955415,0.0838503926825441,0.0748101545955415,0.083850392682544,6.948124940662953,8.168397469287873,0.1454963862937561,0.1429977530539248,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_HIGH43,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0838448811624365,0.0838448811624365,8.41050903919293,0.1524684113419783,0.993592125860108,0.006407874139892,88228.0,88797.0,18.0,pass,partial_pass,pass,0.0743976597888384,0.0838448811624365,0.0743976597888383,0.0838448811624365,7.04235370754688,8.41050903919293,0.1524429744447604,0.1524684113419783,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_VWAP45,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0838346385482313,0.0838346385482313,8.194262738571119,0.1479046810091999,0.9935808642183858,0.0064191357816142,88227.0,88797.0,18.0,pass,partial_pass,pass,0.0750228459212064,0.0838346385482313,0.0750228459212064,0.0838346385482313,6.990993622463218,8.194262738571119,0.1479046810091999,0.1441817623827315,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_HIGH47,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0837515281964406,0.0837515281964407,8.256176650926305,0.1472117349127915,0.9935358176514972,0.0064641823485027,88223.0,88797.0,18.0,pass,partial_pass,pass,0.0738581349671574,0.0837515281964406,0.0738581349671574,0.0837515281964407,6.796432786849143,8.256176650926305,0.1472117349127915,0.1404042479829428,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_CLOSE46,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0835278156943347,0.0835278156943347,8.147477928292815,0.1462206353955562,0.9935696025766636,0.0064303974233363,88226.0,88797.0,18.0,pass,partial_pass,pass,0.074098726920799,0.0835278156943347,0.0740987269207991,0.0835278156943347,6.876191875118731,8.147477928292815,0.1462206353955562,0.1425350845839714,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_CLOSE45,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0835184485940177,0.0835184485940177,8.199196567249302,0.1486716581488278,0.9935808642183858,0.0064191357816142,88227.0,88797.0,18.0,pass,partial_pass,pass,0.0747379969135363,0.0835184485940177,0.0747379969135364,0.0835184485940176,6.979241907581074,8.199196567249302,0.1486716581488278,0.1436260504977502,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_OPEN44,alpha360,qlib_alpha360,alpha360_open_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0833631709867217,0.0833631709867217,8.1608799611749,0.1492669270435451,0.99360338750183,0.00639661249817,88229.0,88797.0,18.0,pass,partial_pass,pass,0.0752830333655914,0.0833631709867217,0.0752830333655914,0.0833631709867217,7.0404869200077735,8.1608799611749,0.1492669270435451,0.1438242799133007,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_HIGH41,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0832576314394586,0.0832576314394586,8.556907244500394,0.1559448188956993,0.9935358176514972,0.0064641823485027,88223.0,88797.0,18.0,pass,partial_pass,pass,0.0736865932032004,0.0832576314394586,0.0736865932032003,0.0832576314394586,6.928325138822579,8.556907244500394,0.1505097974642624,0.1559448188956993,,MIT,qlib_expression_adapter_pending
multi_source_judgement_v1,alpha360_VWAP46,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0832364762811733,0.0832364762811733,8.1126842803841,0.1450718397296764,0.9935696025766636,0.0064303974233363,88226.0,88797.0,18.0,pass,partial_pass,pass,0.0742364196187267,0.0832364762811733,0.0742364196187267,0.0832364762811733,6.880524582704831,8.1126842803841,0.1450718397296764,0.1414535102961311,,MIT,qlib_expression_adapter_pending
